ID	category.name	HPASp-value	Exprp-value
DOID:0060121	integumentary system benign neoplasm	0.0549597855227882	0.305555555555555
DOID:0060122	integumentary system cancer	0.122448979591837	0.130434782608696
DOID:0060158	acquired metabolic disease	1	1
DOID:0070004	myeloma	0.1	0.175308641975309
DOID:0080000	muscular disease	0.00876680303915837	0.00069525131604087
DOID:0080014	chromosomal disease	1	1
DOID:10165	endocrine pancreas cancer	0.02	0.110778443113772
DOID:1036	chronic leukemia	6.95982839279803e-09	7.71593833446924e-11
DOID:1037	lymphoblastic leukemia	1	1
DOID:1040	chronic lymphocytic leukemia	1	1
DOID:10747	lymphoid leukemia	1	1
DOID:1091	tooth disease	1	1
DOID:1115	sarcoma	0.00756756756756757	0.00664670187861912
DOID:114	heart disease	0.0443694010599879	0.0121241774322419
DOID:11722	myotonic dystrophy	0.00876680303915837	0.00069525131604087
DOID:1192	peripheral nervous system neoplasm	0.00495867768595041	0.0366492146596859
DOID:11983	Prader-Willi syndrome	1	1
DOID:120	female reproductve organ cancer	0.00699643190836412	0.00466200466200466
DOID:1240	leukemia	1.72413728278068e-08	2.46728264302135e-22
DOID:1242	globe disease	1	1
DOID:12603	acute leukemia	0.175824175824176	0.175308641975309
DOID:127	leiomyoma	0.106661759293338	0.0451612903225807
DOID:1287	cardiovascular system disease	0.0443694010599879	0.0121241774322419
DOID:1324	lung cancer	0.007103490508267	0.0013578734721744
DOID:1325	bronchus cancer	0.0384222516504087	0.0424212559076537
DOID:13359	Ehlers-Danlos syndrome	1	1
DOID:1357	maxillary sinus cancer	0.0621468926553672	0.0945945945945946
DOID:139	squamous cell papilloma	1	1
DOID:14250	Down syndrome	1	1
DOID:1443	cerebral degeneration	1	1
DOID:14447	gonadal dysgenesis	1	1
DOID:14566	disease of cellular proliferation	3.23491848109605e-10	1.48134451192793e-20
DOID:1485	cystic fibrosis	1	1
DOID:1492	eye and adnexa disease	1	1
DOID:154	mixed cell type cancer	0.0923076923076923	0.156806842480399
DOID:1612	breast cancer	0.0217785843920145	2.35698965281542e-06
DOID:162	cancer	3.01842955712182e-10	4.01487266541774e-23
DOID:169	neuroendocrine tumor	0.0651653449049828	0.000445473984319316
DOID:17	musculoskeletal system disease	0.00876680303915837	0.00069525131604087
DOID:170	endocrine gland cancer	0.00306928081023866	0.119047619047619
DOID:171	neuroectodermal tumor	0.000634313356825091	9.30828729259112e-09
DOID:1749	squamous cell carcinoma	3.33257675980701e-07	0.000282691515115135
DOID:178	vascular disease	0.21256038647343	0.110778443113772
DOID:1781	thyroid cancer	1	1
DOID:1793	pancreatic cancer	0.00306928081023866	0.119047619047619
DOID:1798	pancreatic endocrine carcinoma	0.02	0.110778443113772
DOID:1799	islet cell tumor	0.02	0.110778443113772
DOID:1907	malignant fibroxanthoma	0.285714285714286	0.111111111111111
DOID:1909	melanoma	0.133333333333333	0.0162822252374491
DOID:1927	sphingolipidosis	1	1
DOID:193	reproductive organ cancer	0.0253840790606813	0.00466200466200466
DOID:1967	leiomyosarcoma	1	1
DOID:200	giant cell tumor	0.10696871007791	0.205882352941176
DOID:201	connective tissue cancer	0.267857142857143	0.02
DOID:2152	ovary epithelial cancer	0.107142857142857	0.274509803921569
DOID:2174	ocular cancer	1	1
DOID:225	syndrome	0.166666666666667	0.175308641975309
DOID:2355	anemia	0.0549597855227882	0.175308641975309
DOID:2368	gangliosidosis	1	1
DOID:2394	ovarian cancer	0.000264868050530961	0.00466200466200466
DOID:2438	dermis tumor	0.0549597855227882	0.305555555555555
DOID:2513	basal cell carcinoma	0.122448979591837	0.130434782608696
DOID:2531	hematologic cancer	6.13426124951044e-10	2.87543537452108e-20
DOID:255	hemangioma	1	1
DOID:2615	papilloma	1	1
DOID:2621	autonomic nervous system neoplasm	1	1
DOID:263	kidney cancer	1	1
DOID:2670	transitional papilloma	1	1
DOID:2671	transitional cell carcinoma	1	1
DOID:285	hairy cell leukemia	1	1
DOID:2962	Cockayne syndrome	1	1
DOID:299	adenocarcinoma	7.57834825885449e-05	4.77174743463872e-06
DOID:2994	germ cell cancer	0.000519480519480519	9.30828729259112e-09
DOID:3001	female reproductive endometrioid cancer	0.0563380281690141	0.0870539346360803
DOID:3030	mucinous adenocarcinoma	0.240343347639485	0.0740740740740741
DOID:305	carcinoma	3.82994283062089e-12	1.61521222894083e-22
DOID:3070	malignant glioma	1	1
DOID:3093	nervous system cancer	0.00246305418719212	0.0285714285714286
DOID:3095	germ cell and embryonal cancer	0.000519480519480519	9.30828729259112e-09
DOID:3111	cystadenocarcinoma	0.166666666666667	0.274509803921569
DOID:3112	papillary adenocarcinoma	0.0897435897435897	0.4
DOID:3118	hepatobiliary disease	1	1
DOID:3119	gastrointestinal system cancer	0.0578833155843898	0.00568078985841926
DOID:3149	keratoacanthoma	0.294871794871795	0.110778443113772
DOID:3151	skin squamous cell carcinoma	0.294871794871795	0.110778443113772
DOID:3165	skin benign  neoplasm	0.0549597855227882	0.305555555555555
DOID:3193	peripheral nerve sheath neoplasm	0.0621468926553672	0.0366492146596859
DOID:3211	lysosomal storage metabolic disease	1	1
DOID:3247	rhabdomyosarcoma	1	1
DOID:326	ischemia	0.21256038647343	0.110778443113772
DOID:3277	thymus cancer	1	1
DOID:3284	thymic carcinoma	1	1
DOID:3307	teratoma	0.00727272727272728	0.000809585492227978
DOID:331	central nervous system disease	1	1
DOID:3320	Tay-Sachs disease	1	1
DOID:3321	gangliosidosis GM2	1	1
DOID:3347	osteosarcoma	0.302325581395349	0.0118343195266272
DOID:3350	mesenchymal cell neoplasm	0.0743801652892561	0.154761904761905
DOID:3369	peripheral primitive neuroectodermal tumor	0.0743801652892561	0.3
DOID:3371	chondrosarcoma	0.333333333333333	0.02
DOID:3394	myocardial ischemia	0.21256038647343	0.110778443113772
DOID:3451	skin carcinoma	0.122448979591837	0.130434782608696
DOID:3491	Turner's syndrome	1	1
DOID:3493	signet ring cell adenocarcinoma	0.0769230769230769	0.0733838089691322
DOID:3498	pancreatic ductal adenocarcinoma	0.0569779487938434	0.119047619047619
DOID:3565	meningioma	0.0518518518518518	0.274509803921569
DOID:3571	liver cancer	0.0743801652892561	0.37037037037037
DOID:3603	mucinous cystadenocarcinoma	0.166666666666667	0.274509803921569
DOID:3620	central nervous system cancer	0.0518518518518518	0.274509803921569
DOID:3650	lactic acidosis	1	1
DOID:3672	rhabdoid cancer	1	1
DOID:3904	bronchogenic carcinoma	0.0384222516504087	0.0424212559076537
DOID:3905	lung carcinoma	0.00712816949922964	0.0222448475873133
DOID:3908	non-small cell lung carcinoma	0.026532053207733	0.04
DOID:3910	lung adenocarcinoma	0.10696871007791	0.0967741935483871
DOID:3963	thyroid carcinoma	1	1
DOID:3978	extrinsic cardiomyopathy	0.21256038647343	0.110778443113772
DOID:3996	urinary system cancer	1	1
DOID:4	disease	4.17315813450793e-11	1.31330307842557e-17
DOID:403	mouth disease	1	1
DOID:4043	skeletal muscle cancer	1	1
DOID:4045	muscle cancer	1	1
DOID:4074	pancreas adenocarcinoma	0.0569779487938434	0.119047619047619
DOID:409	liver disease	1	1
DOID:4159	skin cancer	0.122448979591837	0.130434782608696
DOID:423	myopathy	0.00876680303915837	0.00069525131604087
DOID:4230	smooth muscle cancer	1	1
DOID:4231	histiocytoma	0.285714285714286	0.111111111111111
DOID:4235	spindle cell sarcoma	0.122448979591837	0.3
DOID:4236	carcinosarcoma	0.0923076923076923	0.156806842480399
DOID:4305	bone giant cell tumor	0.10696871007791	0.205882352941176
DOID:4362	cervical cancer	0.120762711864407	0.0647608725104999
DOID:4418	cutaneous fibrous histiocytoma	0.0549597855227882	0.305555555555555
DOID:4430	somatostatinoma	0.333333333333333	0.0945945945945946
DOID:4450	renal cell carcinoma	1	1
DOID:4451	renal carcinoma	1	1
DOID:4468	clear cell adenocarcinoma	0.0206896551724138	0.230769230769231
DOID:450	myotonic disease	0.00876680303915837	0.00069525131604087
DOID:4549	extraosseous chondrosarcoma	0.333333333333333	0.02
DOID:4556	lung large cell carcinoma	0.142857142857143	0.04
DOID:4645	retinal cancer	1	1
DOID:4830	adenosquamous carcinoma	1	1
DOID:4905	pancreatic carcinoma	0.0569779487938434	0.119047619047619
DOID:4929	tubular adenocarcinoma	0.0569779487938434	0.0733838089691322
DOID:496	spindle cell hemangioma	1	1
DOID:4960	bone marrow cancer	0.1	0.175308641975309
DOID:5093	thoracic cancer	0.0217785843920145	2.35698965281542e-06
DOID:5409	lung small cell carcinoma	0.0714285714285714	0.00777489818585709
DOID:5614	eye disease	1	1
DOID:5662	pleomorphic carcinoma	0.0518518518518518	0.1
DOID:5679	retinal disease	1	1
DOID:5688	Werner syndrome	1	1
DOID:5844	myocardial infarction	0.21256038647343	0.110778443113772
DOID:5861	myxoid chondrosarcoma	0.333333333333333	0.02
DOID:6193	epithelioid sarcoma	0.0549597855227882	0.154761904761905
DOID:630	genetic disease	0.23728813559322	0.175308641975309
DOID:6496	extraskeletal myxoid chondrosarcoma	0.333333333333333	0.02
DOID:65	connective tissue disease	1	1
DOID:655	inherited metabolic disorder	1	1
DOID:66	muscle tissue disease	0.00876680303915837	0.00069525131604087
DOID:688	embryonal cancer	1	1
DOID:7	disease of anatomical entity	0.001374910630809	8.249463784854e-05
DOID:706	mature B-cell lymphocytic neoplasm	1	1
DOID:707	B-cell lymphocytic neoplasm	1	1
DOID:74	hematopoietic system disease	0.10696871007791	0.0305544110241267
DOID:768	retinoblastoma	1	1
DOID:769	neuroblastoma	1	1
DOID:77	gastrointestinal system disease	1	1
DOID:771	retinal cell cancer	1	1
DOID:854	collagen disease	1	1
DOID:8552	chronic myeloid leukemia	0.144736842105263	0.0415879017013233
DOID:863	nervous system disease	1	1
DOID:8675	lymphosarcoma	0.0518518518518518	0.175308641975309
DOID:8691	mycosis fungoides	0.0518518518518518	0.0833333333333333
DOID:8692	myeloid leukemia	1.5524297938134e-05	2.46728264302135e-22
DOID:893	Wilson disease	1	1
DOID:896	metal metabolism disorder	1	1
DOID:9119	acute myeloid leukemia	0.0549597855227882	0.0415879017013233
DOID:936	brain disease	1	1
DOID:9455	lipid storage disease	1	1
DOID:9597	Krukenberg carcinoma	1	1
DOID:962	neurofibroma	0.0621468926553672	0.0366492146596859
DOID:9893	periodontosis	1	1
EFO:0000001	experimental factor	0.0018269753377642	0.00125681407300295
EFO:0000324	cell type	3.41360966579199e-25	9.55313085173197e-44
EFO:0000369	compound based treatment	2.28233663249467e-05	6.65348255927501e-09
EFO:0000408	disease	1	1
EFO:0000544	infection	1	1
EFO:0000602	BALB/c	1	1
EFO:0000606	C57BL/6J	1	1
EFO:0000635	organism part	0.0384615384615384	2.91877416473746e-06
EFO:0000683	replicate	0.00051948051948052	0.00209803833415756
EFO:0000684	respiratory system disease	1	1
EFO:0000700	integumental cell	6.03702435048673e-10	3.18151947615638e-06
EFO:0000727	treatment	1.88221240032593e-16	8.81386317868439e-24
EFO:0000771	bacterial disease	1	1
EFO:0000774	tuberculosis	1	1
EFO:0000786	anatomy basic component	0.0384615384615384	2.91877416473746e-06
EFO:0000787	animal component	0.0384615384615384	2.91877416473746e-06
EFO:0000801	muscular system	0.00504993827853215	0.000156444777979283
EFO:0000809	animal reproductive system	0.1875	0.333333333333333
EFO:0000970	male reproductive system	0.1875	0.333333333333333
EFO:0000984	testis	0.1875	0.333333333333333
EFO:0001426	study design	7.9867770495821e-16	4.67139450741736e-23
EFO:0001461	control	0.0178571428571428	0.00209803833415756
EFO:0001746	development or differentiation design	7.9867770495821e-16	4.67139450741736e-23
EFO:0001949	muscle	0.00504993827853215	0.000156444777979283
EFO:0002090	technical replicate	0.097560975609756	0.497005988023952
EFO:0002091	biological replicate	0.00051948051948052	0.00209803833415756
EFO:0002694	experimental process	1.88221240032593e-16	8.81386317868439e-24
EFO:0002955	reproductive system cell	0.00169276759260644	0.000237169550817812
EFO:0002956	musculo-skeletal system cell	2.23481220919333e-05	1.44782753478405e-05
EFO:0002962	animal reproductive system cell	0.166666666666667	0.130434782608696
EFO:0002963	nervous system cell	0.000280242126796278	0.000320599768181706
EFO:0002966	pancreatic cell	0.0125585856733346	0.015372280693288
EFO:0003818	lung disease	1	1
EFO:0003858	skeleton structure	0.0202702702702703	0.0116279069767442
EFO:0003864	genitourinary system	0.1875	0.333333333333333
FF:0000001	FANTOM5 Sample Ontology	1	1
FF:0000002	in vivo cell sample	1.00967944838332e-15	6.61523395218069e-21
FF:0000003	cell line sample	1.77350081039386e-13	7.10912027084593e-22
FF:0000004	tissue sample	3.27226449579817e-29	1.60062373310213e-63
FF:0000009	amniotic epithelial cell	0.0307505869878058	0.0461215932914046
FF:0000010	amniotic membrane cell- Amnion	0.00515693073708545	0.0337510885275925
FF:0000011	subcutaneous adipocyte	0.0253768817962827	0.0606060606060606
FF:0000012	alveolar epithelial cell	0.142857142857143	0.4
FF:0000013	basophil	0.000493150508620734	0.000189367383039763
FF:0000014	intrahepatic biliary epithelial cell	1	1
FF:0000015	bronchial epithelial cell	0.0124731182795699	0.0583266624995358
FF:0000016	canine sample	1	1
FF:0000017	canine aortic smooth muscle cell	1	1
FF:0000018	canine hepatocyte	1	1
FF:0000019	canine mesenchymal stem cell	1	1
FF:0000020	CD133-positive progenitor cell- bone marrow derived	0.25	0.175308641975309
FF:0000021	hematopoeitic stem cell	0.164488890985424	0.000911867751434702
FF:0000022	CD133-positive stem cell - cord blood derived	1	1
FF:0000023	CD133-positive hematopoietic stem cell-3HBiomedical	1	1
FF:0000024	CD14-positive monocyte	0.000493150508620734	0.000189367383039763
FF:0000025	CD19-positive B cell	6.89614684897844e-09	3.45887741334411e-09
FF:0000026	CD34-positive hematopoietic stem cell	0.112269446672013	0.00529408111804175
FF:0000027	CD133-positive hematopoeitic stem cell	0.25	0.175308641975309
FF:0000030	CD8-positive T cell	5.40106370516933e-05	3.45887741334411e-09
FF:0000031	CD4-positive T cell	0.000493150508620734	0.00529408111804175
FF:0000032	chicken sample	1	1
FF:0000033	chicken aortic smooth muscle cell	1	1
FF:0000034	chicken hepatocyte	1	1
FF:0000035	chicken mesenchymal stem cell	1	1
FF:0000037	chondrocyte	0.00215393138160462	0.000378143316316884
FF:0000038	chorionic membrane stem cell	0.0307505869878058	0.0013107218845667
FF:0000039	adipocyte of omentum tissue	0.069980694980695	0.0554894491249999
FF:0000040	ciliary epithelial cell	0.181818181818182	0.000445473984319316
FF:0000041	common myeloid progenitor	1	1
FF:0000042	pancreatic stromal cell	0.25	0.241935483870968
FF:0000043	corneal epithelial cell	0.238095238095238	0.0220588235294117
FF:0000044	monocyte immature derived dendritic cell	0.00606060606060606	0.000911867751434702
FF:0000045	plasmacytoid dendritic cell	0.000587905935050392	0.00366568914956011
FF:0000046	endothelial cell	1.10416127211822e-16	8.41088251983207e-14
FF:0000047	endothelial cell of the artery	4.46167781765189e-06	0.000117334517380877
FF:0000048	endothelial cell of the aorta	0.000384382292378587	0.00293436579364483
FF:0000049	lymphatic endothelial cell	0.00607526328427841	0.00293436579364483
FF:0000050	microvascular endothelial cell	0.0228545618789521	0.0564102564102563
FF:0000051	thoracic endothelial cell	0.0831074977416441	0.155157214222745
FF:0000052	endothelial cell of the vein	0.00155775981648164	0.00293436579364483
FF:0000054	eosinophil	0.00633267875355833	0.00335937737512541
FF:0000056	epithelial cell of esophagus	0.0866527671092578	0.123076923076923
FF:0000057	fibroblast	0.000185149480602464	4.13616964859132e-11
FF:0000058	fibroblast of the aortic adventitia	0.0691994572591588	0.0666666666666666
FF:0000059	cardiac fibroblast	0.0645161290322581	0.125
FF:0000060	fibroblast of choroid plexus	0.0307505869878058	0.1
FF:0000061	fibroblast of conjuctivia	0.294871794871795	0.382642998027613
FF:0000062	dermal fibroblast	0.023174783242849	0.0013986013986014
FF:0000063	fibroblast of gingiva	0.0333333333333333	0.00794326149746855
FF:0000064	fibroblast of lung	1	1
FF:0000065	fibroblast of lymphatic vessel	0.177914110429448	0.00645161290322581
FF:0000066	fibroblast of mammary gland	1	1
FF:0000067	fibroblast of periodontium	0.0100738697437655	0.00299059048410668
FF:0000068	fibroblast of pulmonary artery	0.1875	0.25531914893617
FF:0000069	fibroblast of villous mesenchyme	1	1
FF:0000070	granulocyte macrophage progenitor cell	0.0204081632653061	0.175308641975309
FF:0000071	hair follicle dermal papilla cell	0.0923076923076923	0.0134471778931807
FF:0000072	hair follicle cell	0.0923076923076923	0.0140374331550802
FF:0000073	hair follicle germinal matrix cell	1	1
FF:0000074	inner root sheat cell	1	1
FF:0000075	outer root sheath cell	0.144736842105263	0.123076923076923
FF:0000076	hepatic sinusoidal endothelial cell	0.0569779487938434	0.0416666666666667
FF:0000077	hepatic stellate cell	0.177914110429448	0.061054579093432
FF:0000078	human hepatocyte	0.00909031631472922	3.0037162902163e-05
FF:0000079	Lgr5-positive intestinal epithelial stem cell	1	1
FF:0000080	intestinal epithelial cell	0.107142857142857	0.274509803921569
FF:0000081	iris pigment epithelial cell	0.0194805194805195	0.428571428571428
FF:0000082	epidermal keratinocyte	0.0124731182795699	0.0583266624995358
FF:0000083	oral mucosa keratinocyte	0.238095238095238	0.260869565217391
FF:0000084	keratocyte	0.0866527671092578	0.145948811500651
FF:0000085	lens epithelial cell	0.2	0.0178189593727726
FF:0000086	macrophage	0.00227396663820511	2.65705527004369e-05
FF:0000087	Malassez derived epithelial cell	0.0175438596491228	0.0468468468468469
FF:0000088	mammary epithelial cell	0.0346163924684262	0.0583266624995358
FF:0000089	dark melanocyte	0.0492957746478873	0.134328358208955
FF:0000090	light melanocyte	7.49175906502847e-05	0.00175347041018683
FF:0000091	leptomeningeal cell	0.0833333333333333	0.0554894491249999
FF:0000092	amniotic membrane cell	0.0181137192140126	0.0970674510817265
FF:0000093	vertebral mesenchymal stem cell	1	1
FF:0000094	mesenchymal stem cell of umbilical cord-Sciencell	0.0792891414064111	0.0134615384615384
FF:0000095	mesenchymal stem cell of Wharton's jelly	0.125	0.37037037037037
FF:0000096	mesenchymal stem cell of adipose	0.0357142857142857	0.00794326149746855
FF:0000097	human mesenchymal stem cell of bone marrow	0.00103199174406605	0.041501976284585
FF:0000098	hepatic mesenchymal stem cell	0.00756756756756757	0.145948811500651
FF:0000099	mesothelial cell	0.0909090909090909	0.0307017543859649
FF:0000100	microglial cell	1	1
FF:0000101	sample by species	1	1
FF:0000102	sample by type	0.00240160345260765	0.00122724333132926
FF:0000103	mouse sample	1	1
FF:0000104	mouse aortic smooth muscle cell	1	1
FF:0000105	mouse astrocyte	1	1
FF:0000106	mouse cardiac myocyte	1	1
FF:0000107	mouse embryonic fibroblast	1	1
FF:0000108	mouse granule cell	1	1
FF:0000109	mouse hepatocyte	1	1
FF:0000110	mouse fibroblast of lymphatic vessel	1	1
FF:0000111	mouse leptomeningeal cell	1	1
FF:0000112	mouse mesenchymal stem cell of bone marrow	1	1
FF:0000113	mouse microglial cell	1	1
FF:0000114	mouse pituitary cell	1	1
FF:0000115	mouse kidney epithelial cell	1	1
FF:0000116	mouse Schwann cell	1	1
FF:0000117	mesenchymal stem cell of umbilical cord blood	0.0866527671092578	0.0451612903225807
FF:0000118	cardiac myocyte	0.0253768817962827	0.0310880829015544
FF:0000119	natural killer cell	0.000493150508620734	0.00529408111804175
FF:0000120	neural stem cell	0.00684289463817023	0.0118100624002816
FF:0000122	neutrophil	0.000493150508620734	0.000189367383039763
FF:0000123	nucleus pulposus cell of intervertebral disc	0.037037037037037	0.0554894491249999
FF:0000125	oligodendrocyte precursor	1	1
FF:0000126	oligospheres	1	1
FF:0000127	osteoblast-Sciencell	0.0810810810810811	0.00794326149746855
FF:0000128	osteoblast-Cell applications	0.0810810810810811	0.00794326149746855
FF:0000133	pericyte	0.0277777777777778	0.0476190476190476
FF:0000134	perineural cell	1	1
FF:0000135	peripheral blood mononuclear cell	0.00425531914893617	0.00529408111804175
FF:0000136	placental epithelial cell	0.0307505869878058	0.00886953717142397
FF:0000137	preadipocyte	0.000367966883118751	7.93842423925846e-06
FF:0000139	preadipocyte of the breast	0.0314465408805031	0.0554894491249999
FF:0000140	omentum preadipocyte	0.106661759293338	0.0554894491249999
FF:0000141	perirenal preadipocyte	0.1	0.375
FF:0000142	subcutaneous preadipocyte	0.172413793103448	0.025974025974026
FF:0000143	visceral preadipocyte	0.0246305418719212	0.025974025974026
FF:0000144	promyelocyte/myelocyte	1	1
FF:0000145	prostate epithelial cell	0.107142857142857	0.151163266977963
FF:0000146	stromal cell of pancreas	0.25	0.241935483870968
FF:0000147	rat sample	1	1
FF:0000148	rat aortic smooth muscle cell	1	1
FF:0000149	rat mesenchymal bone cell	1	1
FF:0000150	rat hepatocyte	1	1
FF:0000151	renal epithelial cell	0.00272232304900182	2.95216355505675e-08
FF:0000152	renal cortical epithelial cell	0.155172413793103	0.0223752151462995
FF:0000153	renal glomerular endothelial cell	0.0440702395583324	0.0714285714285714
FF:0000154	renal mesangial cell	0.2	0.0222222222222222
FF:0000155	renal proximal tubular epithelial cell	0.142857142857143	0.00300155325133286
FF:0000156	adipocyte of breast	0.0866527671092578	0.0606060606060606
FF:0000158	retinal pigment epithelial cell	0.166666666666667	0.0285714285714286
FF:0000159	Schwann cell	1	1
FF:0000160	sebocyte	0.238095238095238	0.0592885375494071
FF:0000161	sertoli cell	0.1875	0.333333333333333
FF:0000162	skeletal muscle cell	0.0384615384615384	0.00794326149746855
FF:0000164	skeletal muscle myoblast	0.106661759293338	0.0554894491249999
FF:0000165	skeletal muscle satellite cell	0.0746268656716418	0.0545454545454546
FF:0000166	small airway epithelial cell	0.0346163924684262	0.0223899123788541
FF:0000167	smooth muscle cell sample	0.000587072055370164	1.44782753478405e-05
FF:0000168	human aortic smooth muscle cell	0.1875	0.0267379679144385
FF:0000169	smooth muscle cell of the brachiocephalic vasculature	0.0882352941176471	0.492957746478873
FF:0000170	smooth muscle cell of the brain vasculature	0.101381978993919	0.176470588235294
FF:0000171	smooth muscle cell of the carotid artery	0.0810810810810811	0.333333333333333
FF:0000172	smooth muscle cell of coronary artery	0.0810810810810811	0.133333333333333
FF:0000173	smooth muscle cell of the internal thoracic artery	0.0952380952380953	0.0476190476190476
FF:0000174	smooth muscle cell of pulmonary artery	0.0923076923076923	0.2
FF:0000175	smooth muscle cell of subclavian artery	0.0923076923076923	0.25
FF:0000176	smooth muscle cell of umbilical artery	0.166666666666667	0.087719298245614
FF:0000177	smooth muscle cell of umbilical vein	0.0387063916475682	0.0134615384615384
FF:0000178	smooth muscle cell of bladder	1	1
FF:0000179	bronchial smooth muscle cell	0.275862068965517	0.225806451612903
FF:0000180	smooth muscle cell of intestine	0.106661759293338	0.0695187165775401
FF:0000181	smooth muscle of colon	0.106661759293338	0.0695187165775401
FF:0000182	esophageal smooth muscle cell	0.333333333333333	0.25531914893617
FF:0000183	smooth muscle cell of prostate	0.0866527671092578	0.145948811500651
FF:0000184	smooth muscle cell of trachea	0.0866527671092578	0.025974025974026
FF:0000185	uterine smooth muscle cell	0.333333333333333	0.333333333333333
FF:0000187	synovial cell	0.047993705743509	0.0555555555555555
FF:0000188	trabecular meshwork cell	0.333333333333333	0.0184615384615385
FF:0000189	tracheal epithelial cell	0.0346163924684262	0.0583266624995358
FF:0000190	trophoblast	1	1
FF:0000191	urothelial cell	0.0569779487938434	0.000139941735043963
FF:0000192	anulus pulposus cell	0.2	0.025974025974026
FF:0000194	astrocyte of the cerebral cortex	0.000555454807156997	0.00125681407300294
FF:0000195	astrocyte of the cerebellum	0.034965034965035	0.0242424242424242
FF:0000196	mouse astrocyte of cerebellum	1	1
FF:0000197	mouse astrocyte of hippocampus	1	1
FF:0000199	cerebellar granule cell	1	1
FF:0000201	hippocampal neuron	1	1
FF:0000202	mouse hippocampal neuron	1	1
FF:0000203	mouse neuron samples	1	1
FF:0000204	cortical mouse neuron	1	1
FF:0000205	mouse raphe nuclei neuron	1	1
FF:0000206	mouse neuron of the dorsal spinal cord	1	1
FF:0000207	mouse neuron of the ventral spinal cord	1	1
FF:0000208	mouse neuron of the substantia nigra	1	1
FF:0000209	mouse striatal neuron	1	1
FF:0000210	human sample	1	1
FF:0000211	perirenal adipocyte cell	0.1875	0.375
FF:0000212	basophil heparinase treated	0.000493150508620734	0.000189367383039763
FF:0000213	canine aortic smooth muscle cell- differentiated	1	1
FF:0000214	CD15-positive granulocyte	1	1
FF:0000215	chicken aortic smooth muscle cell- differentiated	1	1
FF:0000216	chicken extraembryonic	1	1
FF:0000217	chicken whole embryo	1	1
FF:0000218	chicken embryo extraembryonic tissue day7 HH32	1	1
FF:0000219	chicken embryo extraembryonic tissue day15 HH41	1	1
FF:0000220	chicken embryo whole body 1.5 hours HH1	1	1
FF:0000221	chicken embryo whole body 14 hours HH3	1	1
FF:0000222	chicken embryo whole body 18 hours HH4	1	1
FF:0000223	chicken embryo whole body 22 hours HH5-6	1	1
FF:0000224	chicken embryo whole body 5.5 hours HH1	1	1
FF:0000225	chicken embryo whole body 6 hours HH1-2	1	1
FF:0000226	chicken embryo whole body day1 HH7 1-3 somites	1	1
FF:0000227	chicken embryo whole body day1 HH7 2-3 somites	1	1
FF:0000228	chicken embryo whole body day1.5 HH10	1	1
FF:0000230	chicken embryo whole body day1.5 HH11-12	1	1
FF:0000231	chicken embryo whole body day 15 HH11-12	1	1
FF:0000232	chicken embryo whole body day2 HH13	1	1
FF:0000233	chicken embryo whole body day2 HH14	1	1
FF:0000234	chicken embryo whole body day2.5 HH17	1	1
FF:0000235	chicken embryo whole body day20 HH45	1	1
FF:0000236	chicken embryo whole body day3 HH19	1	1
FF:0000237	chicken embryo whole body day3 HH20	1	1
FF:0000238	chicken embryo whole body day4 HH23	1	1
FF:0000239	chicken embryo whole body day5 HH25-27	1	1
FF:0000240	chicken embryo whole body day5 HH26-27	1	1
FF:0000241	chicken embryo whole body day7 HH32	1	1
FF:0000242	chicken developmental series	1	1
FF:0000243	chicken wing bud day 3 HH20	1	1
FF:0000244	chicken leg bud day3 HH20	1	1
FF:0000245	chondrocyte re-differentiated	0.0482758620689655	0.0181818181818182
FF:0000246	chondrocyte de-differentiated	0.0253768817962827	0.0116279069767442
FF:0000247	endothelial cell of umbilical vein	0.0228545618789521	0.0357142857142857
FF:0000248	endothelial progenitor cell	0.0265125169576813	0.00529408111804175
FF:0000249	eosinophil- heparinase treated	0.00633267875355833	0.00335937737512541
FF:0000250	fibroblast of skin	1.33702921628152e-05	8.57874289921395e-10
FF:0000251	fibroblast - skin spinal muscular atrophy	0.0314465408805031	0.00794326149746855
FF:0000252	fibroblast - skin walker warburg	0.294871794871795	0.241935483870968
FF:0000253	fibroblast- skin dystrophia myotonica	0.00876680303915837	0.00069525131604087
FF:0000254	gingival epithelial cell	0.0346163924684262	0.0583266624995358
FF:0000255	inner hair stem cell	1	1
FF:0000256	Inner ear stem cell (1st generation stem cell)	1	1
FF:0000257	Inner ear stem cells (4th generation stem cells)	1	1
FF:0000258	Inner ear stem cell (10 days differentiation)	1	1
FF:0000259	Inner ear stem cell (3 days differentiation)	1	1
FF:0000260	mast cell	0.0021978021978022	1.51411916117799e-05
FF:0000261	mast cell- heparinase treated	0.00185907976393411	0.000514800514800515
FF:0000262	mast cell- stimulated	0.00602409638554217	0.108108108108108
FF:0000263	mast cell- stimulated and heparinase treated	1	1
FF:0000264	inner hair cell	1	1
FF:0000265	Atoh-positive inner hair cell	1	1
FF:0000266	mature adipocyte	7.07961260359832e-05	0.000139941735043963
FF:0000267	mouse muscle derived stem cell	1	1
FF:0000268	cancer related muscle derived stem cell (Mouse)	1	1
FF:0000269	mesenchymal precursor cell of bone marrow	0.0346163924684262	1.69546699943032e-05
FF:0000270	mesenchymal precursor cell of adipose	0.069980694980695	0.05
FF:0000271	cardiac mesenchymal precursor cell	0.0346163924684262	0.05
